idFilaPedido;idWebService;idLoja;idCabecPedido;idFilaCliente;empresa;pedidoCliente;pedidoJund;respostaJundPedido;respostaJundEnderecoEntrega;respostaJundItensPedido;respostaJundPedidoSerial;respostaJundConfirmaPagtoPedido;respostaJundRastreamentoPedido;idStatusIntegracao;dataHoraEntradaFila;dataHoraProcessadoPedido;dataHoraProcessadoPedidoSerial;dataHoraProcessadoConfirmaPagtoPedido;ultimaDataHoraRastreamentoPedido;rastreamentoFinalizado;importacaoImeiFinalizada;respostaServiceAtualizacaoPedidoERP;notaFiscal;subId;ultimoStatusRastreamentoPedidoOI;statusSiteIntegracaoAtualizado;reprocessarPedido;ultimoStatusResumidoRastreamentoPedidoOI;engenhariaReversa;pedidoJundDesmembrado;duplicidadeValidada;respostaJundCliente;tipoPagamento;dadosPedidoGravado;importacaoOcorrenciaFinalizada;pedidoJundDesmembradoJaImportado;informacoesValidadas;pedidoLiberadoParaRastreamento;pedidoJundDesmembradoEncontrado;idModoIntegracao;pedidoOiIntegradoSite;chaveUnica;idLojaAntigo;pedidoCancelado
252565;1;24;252006;268552;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 21:31:21.160;2018-07-28 21:31:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252564;1;24;252005;268551;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 21:31:20.177;2018-07-28 21:31:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252563;1;24;252004;268550;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 21:16:21.607;2018-07-28 21:16:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252562;1;24;252003;268549;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 21:16:20.593;2018-07-28 21:16:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252561;1;32;252002;268548;222;30415945;15194;OK;OK;OK;;;;4;2018-07-28 21:11:31.723;2018-07-28 21:12:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252560;1;24;252001;268547;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 21:01:23.363;2018-07-28 21:01:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252559;1;24;252000;268546;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 21:01:21.613;2018-07-28 21:01:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252558;1;24;251999;268545;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 20:46:24.457;2018-07-28 20:46:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252557;1;24;251998;268544;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 20:46:23.333;2018-07-28 20:46:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252556;1;24;251997;268543;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 20:31:22.517;2018-07-28 20:31:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252555;1;24;251996;268542;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 20:31:21.533;2018-07-28 20:31:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252554;1;41;251995;268541;26;30412568;503565;OK;OK;OK;;;;4;2018-07-28 20:26:23.197;2018-07-28 20:26:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252553;1;16;251994;268540;222;30415016;15193;OK;OK;OK;;;;4;2018-07-28 20:21:37.540;2018-07-28 20:22:32.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252552;1;34;251993;268539;222;30366065;15192;OK;OK;OK;;;;4;2018-07-28 20:21:35.980;2018-07-28 20:22:32.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252551;1;19;251992;268538;222;30415023;15191;OK;OK;OK;;;;4;2018-07-28 20:21:34.187;2018-07-28 20:22:32.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252550;1;24;251991;268537;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 20:16:21.637;2018-07-28 20:16:32.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252549;1;24;251990;268536;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 20:16:20.497;2018-07-28 20:16:32.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252548;1;32;251989;268533;222;30414644;15190;OK;OK;OK;;;;4;2018-07-28 20:06:23.417;2018-07-28 20:06:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252547;1;24;251988;268535;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 20:01:25.717;2018-07-28 20:01:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252546;1;24;251987;268534;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 20:01:24.453;2018-07-28 20:01:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252545;1;24;251986;268532;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 19:46:21.167;2018-07-28 19:46:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252544;1;24;251985;268531;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 19:46:20.153;2018-07-28 19:46:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252543;1;38;251984;268528;222;30413918;15189;OK;OK;OK;;;;4;2018-07-28 19:26:29.560;2018-07-28 19:26:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252542;1;32;251983;268527;222;30413907;15188;OK;OK;OK;;;;4;2018-07-28 19:26:27.127;2018-07-28 19:26:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252541;1;24;251982;268529;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 19:16:34.270;2018-07-28 19:17:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252540;1;24;251981;268526;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 19:16:33.397;2018-07-28 19:17:31.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252539;1;32;251980;268525;222;30413729;15187;OK;OK;OK;;;;4;2018-07-28 19:11:34.670;2018-07-28 19:12:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252538;1;24;251979;268524;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 19:01:21.800;2018-07-28 19:01:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252537;1;24;251978;268523;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 19:01:20.160;2018-07-28 19:01:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252536;1;18;251977;268522;222;30413358;15186;OK;OK;OK;;;;4;2018-07-28 18:56:23.040;2018-07-28 18:56:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252535;1;24;251976;268520;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 18:46:22.820;2018-07-28 18:46:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252534;1;24;251975;268519;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 18:46:21.710;2018-07-28 18:46:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252533;1;16;251974;268518;222;30390104;15185;OK;OK;OK;;;;4;2018-07-28 18:41:30.407;2018-07-28 18:41:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252532;1;32;251973;268515;222;30412994;15184;OK;OK;OK;;;;4;2018-07-28 18:31:37.430;2018-07-28 18:32:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252531;1;32;251972;268514;222;30412993;15183;OK;OK;OK;;;;4;2018-07-28 18:31:35.713;2018-07-28 18:32:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252530;1;24;251971;268517;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 18:31:22.500;2018-07-28 18:31:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252529;1;24;251970;268516;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 18:31:21.313;2018-07-28 18:31:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252528;1;34;251969;268513;222;30412818;15182;OK;OK;OK;;;;4;2018-07-28 18:22:44.480;2018-07-28 18:23:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252527;1;34;251968;268512;222;30377810;15181;OK;OK;OK;;;;4;2018-07-28 18:22:39.753;2018-07-28 18:23:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252526;1;19;251967;268511;222;30412819;15180;OK;OK;OK;;;;4;2018-07-28 18:22:37.770;2018-07-28 18:23:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252525;1;32;251966;268510;222;30412808;15179;OK;OK;OK;;;;4;2018-07-28 18:21:51.657;2018-07-28 18:22:30.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252524;1;24;251965;268509;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 18:16:23.117;2018-07-28 18:16:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252523;1;24;251964;268508;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 18:16:22.197;2018-07-28 18:16:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252522;1;18;251963;268505;222;30412435;15178;OK;OK;OK;;;;4;2018-07-28 18:06:53.383;2018-07-28 18:07:29.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252521;1;18;251962;268504;222;30412434;15177;OK;OK;OK;;;;4;2018-07-28 18:06:51.103;2018-07-28 18:07:29.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252520;1;18;251961;268503;222;30412436;15176;OK;OK;OK;;;;4;2018-07-28 18:06:48.577;2018-07-28 18:07:29.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252519;1;18;251960;268502;222;30412433;15175;OK;OK;OK;;;;4;2018-07-28 18:06:46.067;2018-07-28 18:07:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252518;1;18;251959;268501;222;30412449;15174;OK;OK;OK;;;;4;2018-07-28 18:06:44.333;2018-07-28 18:07:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252517;1;18;251958;268500;222;30412451;15173;OK;OK;OK;;;;4;2018-07-28 18:06:42.103;2018-07-28 18:07:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252516;1;18;251957;268499;222;30412437;15172;OK;OK;OK;;;;4;2018-07-28 18:06:39.623;2018-07-28 18:07:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252515;1;18;251956;268498;222;30412448;15171;OK;OK;OK;;;;4;2018-07-28 18:06:37.440;2018-07-28 18:07:28.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252514;1;18;251955;268497;222;30412438;15170;OK;OK;OK;;;;4;2018-07-28 18:06:35.020;2018-07-28 18:07:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252513;1;18;251954;268496;222;30412432;15169;OK;OK;OK;;;;4;2018-07-28 18:06:32.867;2018-07-28 18:07:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252512;1;18;251953;268495;222;30412452;15168;OK;OK;OK;;;;4;2018-07-28 18:06:30.340;2018-07-28 18:07:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252511;1;18;251952;268494;222;30412450;15167;OK;OK;OK;;;;4;2018-07-28 18:06:27.300;2018-07-28 18:07:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252510;1;24;251951;268507;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 18:01:25.013;2018-07-28 18:01:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252509;1;24;251950;268506;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 18:01:22.750;2018-07-28 18:01:27.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252508;1;16;251949;268493;222;30411686;15166;OK;OK;OK;;;;4;2018-07-28 17:51:37.490;2018-07-28 17:52:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252507;1;16;251948;268492;222;30385615;15165;OK;OK;OK;;;;4;2018-07-28 17:51:36.103;2018-07-28 17:52:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252506;1;24;251947;268491;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 17:46:21.320;2018-07-28 17:47:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252505;1;24;251946;268490;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 17:46:20.510;2018-07-28 17:47:21.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252504;1;32;251945;268489;222;30412055;15164;OK;OK;OK;;;;4;2018-07-28 17:41:41.750;2018-07-28 17:42:20.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252503;1;16;251944;268488;222;30411872;15163;OK;OK;OK;;;;4;2018-07-28 17:41:39.987;2018-07-28 17:42:20.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252502;1;38;251943;268487;222;30412056;15162;OK;OK;OK;;;;4;2018-07-28 17:41:38.800;2018-07-28 17:42:19.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252501;1;24;251942;268486;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 17:31:20.253;2018-07-28 17:32:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252500;1;24;251941;268485;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 17:31:19.410;2018-07-28 17:32:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252499;1;34;251940;268484;222;30411687;15161;OK;OK;OK;;;;4;2018-07-28 17:21:34.713;2018-07-28 17:22:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252498;1;32;251939;268482;222;30411684;15160;OK;OK;OK;;;;4;2018-07-28 17:21:33.357;2018-07-28 17:22:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252497;1;24;251938;268483;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 17:16:23.570;2018-07-28 17:17:18.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252496;1;24;251937;268481;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 17:16:22.553;2018-07-28 17:17:18.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252495;1;18;251936;268478;222;30411327;15159;OK;OK;OK;;;;4;2018-07-28 17:06:28.343;2018-07-28 17:07:18.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252494;1;18;251935;268477;222;30411326;15158;OK;OK;OK;;;;4;2018-07-28 17:06:25.957;2018-07-28 17:07:18.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252493;1;19;251934;268476;222;30404217;15157;OK;OK;OK;;;;4;2018-07-28 17:06:24.647;2018-07-28 17:07:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252492;1;32;251933;268475;222;30411315;15156;OK;OK;OK;;;;4;2018-07-28 17:06:22.587;2018-07-28 17:07:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252491;1;24;251932;268480;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 17:01:24.437;2018-07-28 17:02:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252490;1;24;251931;268479;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 17:01:23.233;2018-07-28 17:02:17.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252489;1;24;251930;268474;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 16:46:21.340;2018-07-28 16:47:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252488;1;24;251929;268473;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 16:46:20.247;2018-07-28 16:47:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252487;1;19;251928;268472;222;30410959;15155;OK;OK;OK;;;;4;2018-07-28 16:41:41.753;2018-07-28 16:42:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252486;1;32;251927;268471;222;30410958;15154;OK;OK;OK;;;;4;2018-07-28 16:41:39.430;2018-07-28 16:42:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252485;1;32;251926;268470;222;30410954;15153;OK;OK;OK;;;;4;2018-07-28 16:41:37.137;2018-07-28 16:42:15.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252484;1;24;251925;268469;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 16:31:25.310;2018-07-28 16:32:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252483;1;24;251924;268468;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 16:31:24.297;2018-07-28 16:32:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252482;1;24;251923;268467;26;13174051;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 16:16:23.980;2018-07-28 16:17:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252481;1;24;251922;268466;22;13151581;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;ERRO DE INTEGRA��O DO CADASTRO DE CLIENTE;;;;5;2018-07-28 16:16:22.857;2018-07-28 16:17:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252480;1;32;251921;268465;222;30410394;15152;OK;OK;OK;;;;4;2018-07-28 16:11:37.933;2018-07-28 16:12:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252479;1;32;251920;268462;222;30410206;15151;OK;OK;OK;;;;4;2018-07-28 16:06:31.047;2018-07-28 16:07:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252478;1;16;251919;268461;222;30410017;15150;OK;OK;OK;;;;4;2018-07-28 16:06:28.440;2018-07-28 16:07:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
252477;1;32;251918;268460;222;30410205;15149;OK;OK;OK;;;;4;2018-07-28 16:06:25.430;2018-07-28 16:07:14.000;NULL;NULL;NULL;0;0;;;0;;0;0;;0;;0;;;1;0;0;0;0;0;3;0;NULL;NULL;0
